,Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,B27002_001E,Total Race Population,B03001_003E,White,Black or African American,America Native,Asian,Native Pacific,Other,Two or More,Two or More Inclusive,Three or More,state,ZIP_CODE
13,ZCTA5 00637,17405.0,22383.0,42.2,9864.0,10251.0,22266.0,22383.0,22310.0,15698.0,474.0,55.0,0.0,0.0,5771.0,385.0,195.0,190.0,72,00637
14,ZCTA5 00638,16843.0,16412.0,42.5,9260.0,8927.0,16397.0,16412.0,16246.0,15315.0,250.0,54.0,12.0,0.0,287.0,494.0,80.0,414.0,72,00638
15,ZCTA5 00641,15792.0,26712.0,43.9,8833.0,13881.0,26691.0,26712.0,26513.0,14076.0,296.0,19.0,18.0,0.0,11758.0,545.0,157.0,388.0,72,00641
16,ZCTA5 00646,30573.0,37095.0,41.0,16763.0,12268.0,36989.0,37095.0,36286.0,28850.0,4700.0,0.0,47.0,0.0,1605.0,1893.0,84.0,1809.0,72,00646
17,ZCTA5 00647,14223.0,5809.0,44.7,7468.0,3551.0,5809.0,5809.0,5800.0,3325.0,288.0,0.0,0.0,0.0,2119.0,77.0,77.0,0.0,72,00647
18,ZCTA5 00650,19764.0,14534.0,39.5,8998.0,7562.0,14521.0,14534.0,14382.0,11868.0,190.0,0.0,130.0,0.0,2150.0,196.0,119.0,77.0,72,00650
19,ZCTA5 00652,21987.0,3565.0,43.1,11312.0,1452.0,3554.0,3565.0,3526.0,3113.0,57.0,0.0,0.0,0.0,386.0,9.0,9.0,0.0,72,00652
20,ZCTA5 00653,12072.0,10484.0,41.9,7196.0,6766.0,10471.0,10484.0,10327.0,6000.0,559.0,35.0,0.0,0.0,3777.0,113.0,74.0,39.0,72,00653
21,ZCTA5 00656,17355.0,18485.0,41.3,9115.0,10110.0,18418.0,18485.0,18374.0,14502.0,399.0,17.0,134.0,0.0,3312.0,121.0,62.0,59.0,72,00656
22,ZCTA5 00659,17715.0,39950.0,42.1,11144.0,18072.0,39888.0,39950.0,39803.0,38979.0,323.0,0.0,24.0,0.0,403.0,221.0,213.0,8.0,72,00659
23,ZCTA5 00660,19030.0,15943.0,47.2,12479.0,6937.0,15898.0,15943.0,15916.0,4095.0,379.0,0.0,0.0,0.0,11201.0,268.0,169.0,99.0,72,00660
24,ZCTA5 00662,16834.0,39700.0,41.7,9014.0,21975.0,39424.0,39700.0,39173.0,26060.0,2107.0,31.0,0.0,0.0,11207.0,295.0,112.0,183.0,72,00662
25,ZCTA5 00664,14595.0,14693.0,38.6,7270.0,8848.0,14412.0,14693.0,14645.0,8421.0,357.0,52.0,6.0,0.0,5426.0,431.0,86.0,345.0,72,00664
26,ZCTA5 00667,14013.0,23186.0,45.8,7467.0,14494.0,23118.0,23186.0,22889.0,5852.0,178.0,12.0,0.0,0.0,16986.0,158.0,129.0,29.0,72,00667
27,ZCTA5 00669,16922.0,24803.0,42.9,9196.0,13510.0,24588.0,24803.0,24610.0,17586.0,188.0,10.0,0.0,0.0,6972.0,47.0,7.0,40.0,72,00669
28,ZCTA5 00670,14245.0,8364.0,42.1,7711.0,4167.0,8280.0,8364.0,8335.0,3996.0,73.0,0.0,0.0,0.0,4245.0,50.0,20.0,30.0,72,00670
29,ZCTA5 00674,18299.0,38971.0,42.2,11002.0,18333.0,38815.0,38971.0,38144.0,32375.0,1691.0,66.0,132.0,0.0,4317.0,390.0,216.0,174.0,72,00674
30,ZCTA5 00676,14992.0,36299.0,39.9,10331.0,19599.0,36119.0,36299.0,36034.0,29925.0,1159.0,0.0,29.0,0.0,4848.0,338.0,42.0,296.0,72,00676
31,ZCTA5 00677,19943.0,14093.0,46.0,12517.0,5851.0,14059.0,14093.0,12443.0,12112.0,53.0,0.0,0.0,0.0,576.0,1352.0,11.0,1341.0,72,00677
32,ZCTA5 00678,17144.0,25624.0,41.2,10318.0,12588.0,25621.0,25624.0,25192.0,21740.0,1006.0,27.0,39.0,0.0,2556.0,256.0,0.0,256.0,72,00678
33,ZCTA5 00680,14217.0,45190.0,43.6,10477.0,23342.0,44732.0,45190.0,44921.0,12323.0,1521.0,125.0,8.0,2.0,30453.0,758.0,337.0,421.0,72,00680
34,ZCTA5 00682,14706.0,31735.0,37.8,11719.0,17392.0,31645.0,31735.0,31382.0,8761.0,1140.0,0.0,31.0,0.0,20914.0,889.0,489.0,400.0,72,00682
35,ZCTA5 00683,16332.0,29487.0,44.5,10534.0,14770.0,29441.0,29487.0,29328.0,17252.0,486.0,14.0,0.0,23.0,11556.0,156.0,128.0,28.0,72,00683
36,ZCTA5 00685,15185.0,37058.0,44.6,9494.0,19904.0,36929.0,37058.0,35835.0,24207.0,1332.0,0.0,110.0,0.0,10796.0,613.0,27.0,586.0,72,00685
37,ZCTA5 00687,20941.0,30962.0,38.7,9728.0,13879.0,30939.0,30962.0,30833.0,27244.0,628.0,34.0,0.0,0.0,1792.0,1264.0,160.0,1104.0,72,00687
38,ZCTA5 00688,17874.0,12139.0,42.0,9152.0,6110.0,11725.0,12139.0,12072.0,9150.0,253.0,27.0,78.0,0.0,2593.0,38.0,21.0,17.0,72,00688
39,ZCTA5 00690,18288.0,5722.0,41.8,11611.0,2934.0,5722.0,5722.0,5685.0,4778.0,67.0,0.0,24.0,0.0,734.0,119.0,0.0,119.0,72,00690
40,ZCTA5 00692,20585.0,35135.0,39.5,12078.0,15357.0,34555.0,35135.0,34550.0,25112.0,3557.0,0.0,49.0,0.0,5614.0,803.0,149.0,654.0,72,00692
41,ZCTA5 00693,19576.0,53360.0,41.4,11009.0,24294.0,53160.0,53360.0,51659.0,44193.0,2924.0,64.0,9.0,1.0,5607.0,562.0,241.0,321.0,72,00693
42,ZCTA5 00694,-666666666.0,64.0,73.8,7588.0,19.0,64.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00694
43,ZCTA5 00698,14794.0,35317.0,43.8,8413.0,17183.0,35153.0,35317.0,35092.0,26602.0,1346.0,159.0,6.0,0.0,6906.0,298.0,162.0,136.0,72,00698
44,ZCTA5 00703,18846.0,26097.0,41.9,10735.0,12397.0,25987.0,26097.0,25976.0,14322.0,2430.0,263.0,0.0,0.0,758.0,8324.0,74.0,8250.0,72,00703
45,ZCTA5 00704,17275.0,8108.0,32.6,8501.0,4406.0,8068.0,8108.0,8074.0,4692.0,2667.0,2.0,14.0,0.0,671.0,62.0,0.0,62.0,72,00704
46,ZCTA5 00705,20214.0,22662.0,42.4,11321.0,10010.0,22629.0,22662.0,22578.0,16924.0,3444.0,18.0,19.0,0.0,2084.0,173.0,72.0,101.0,72,00705
47,ZCTA5 00707,20760.0,10721.0,44.4,9245.0,4885.0,10715.0,10721.0,10596.0,1351.0,9251.0,8.0,0.0,0.0,110.0,1.0,0.0,1.0,72,00707
48,ZCTA5 00714,17615.0,17739.0,40.4,8636.0,10471.0,17725.0,17739.0,17712.0,11406.0,3488.0,0.0,0.0,0.0,2534.0,311.0,69.0,242.0,72,00714
49,ZCTA5 00715,12188.0,2818.0,43.9,7154.0,1906.0,2818.0,2818.0,2818.0,1553.0,468.0,0.0,0.0,0.0,244.0,553.0,23.0,530.0,72,00715
50,ZCTA5 00716,17969.0,27513.0,44.6,14182.0,13360.0,27414.0,27513.0,27192.0,22102.0,1835.0,0.0,20.0,0.0,1456.0,2100.0,45.0,2055.0,72,00716
51,ZCTA5 00717,12121.0,16086.0,40.6,10647.0,8897.0,15996.0,16086.0,15932.0,12104.0,1070.0,74.0,0.0,0.0,1043.0,1795.0,117.0,1678.0,72,00717
52,ZCTA5 00718,19372.0,25430.0,37.9,9353.0,11989.0,25398.0,25430.0,25230.0,17758.0,954.0,0.0,93.0,0.0,6150.0,475.0,32.0,443.0,72,00718
53,ZCTA5 00719,18922.0,28556.0,41.3,9119.0,13157.0,28505.0,28556.0,28549.0,24324.0,2107.0,0.0,0.0,0.0,357.0,1768.0,7.0,1761.0,72,00719
54,ZCTA5 00720,15295.0,20758.0,40.0,8339.0,11552.0,20662.0,20758.0,20680.0,16835.0,752.0,48.0,0.0,0.0,1962.0,1161.0,27.0,1134.0,72,00720
55,ZCTA5 00723,16063.0,16984.0,45.0,9682.0,9141.0,16968.0,16984.0,16951.0,2346.0,14362.0,0.0,0.0,0.0,256.0,20.0,20.0,0.0,72,00723
56,ZCTA5 00725,21350.0,80537.0,41.9,13585.0,33738.0,80150.0,80537.0,79165.0,58662.0,7565.0,344.0,114.0,0.0,10828.0,3024.0,490.0,2534.0,72,00725
57,ZCTA5 00727,31688.0,52743.0,40.8,17636.0,16492.0,52476.0,52743.0,52297.0,42343.0,3780.0,17.0,106.0,0.0,4837.0,1660.0,577.0,1083.0,72,00727
58,ZCTA5 00728,19340.0,39083.0,39.5,10157.0,18076.0,36914.0,39083.0,38943.0,30693.0,2150.0,25.0,49.0,0.0,4588.0,1578.0,212.0,1366.0,72,00728
59,ZCTA5 00729,21469.0,51015.0,40.1,12656.0,21080.0,50830.0,51015.0,50851.0,24990.0,6016.0,31.0,315.0,0.0,19341.0,322.0,109.0,213.0,72,00729
60,ZCTA5 00730,15723.0,30175.0,40.6,11042.0,16095.0,30037.0,30175.0,29881.0,23900.0,1441.0,15.0,0.0,0.0,1570.0,3249.0,185.0,3064.0,72,00730
61,ZCTA5 00731,15473.0,12657.0,40.5,10534.0,6803.0,12640.0,12657.0,12604.0,9805.0,458.0,8.0,0.0,0.0,607.0,1779.0,9.0,1770.0,72,00731
62,ZCTA5 00735,18395.0,12159.0,42.6,10956.0,5094.0,12150.0,12159.0,11974.0,7382.0,1008.0,51.0,19.0,0.0,3311.0,388.0,0.0,388.0,72,00735
63,ZCTA5 00736,21894.0,46085.0,43.7,12761.0,19344.0,46043.0,46085.0,45746.0,29252.0,3158.0,27.0,153.0,0.0,2067.0,11428.0,62.0,11366.0,72,00736
64,ZCTA5 00738,19859.0,29196.0,42.3,13251.0,12248.0,29061.0,29196.0,28897.0,16570.0,2970.0,35.0,133.0,0.0,8561.0,927.0,139.0,788.0,72,00738
65,ZCTA5 00739,20065.0,36734.0,40.1,10918.0,16176.0,36620.0,36734.0,36548.0,26752.0,3334.0,105.0,0.0,0.0,1639.0,4904.0,0.0,4904.0,72,00739
66,ZCTA5 00740,12944.0,1915.0,32.5,6668.0,1287.0,1915.0,1915.0,1915.0,891.0,385.0,12.0,9.0,0.0,596.0,22.0,0.0,22.0,72,00740
67,ZCTA5 00741,22121.0,4074.0,43.0,11422.0,1787.0,4052.0,4074.0,4050.0,1448.0,1895.0,0.0,0.0,0.0,657.0,74.0,74.0,0.0,72,00741
68,ZCTA5 00745,22960.0,50435.0,41.1,11517.0,19433.0,49894.0,50435.0,50004.0,26211.0,6649.0,83.0,154.0,0.0,16279.0,1059.0,378.0,681.0,72,00745
69,ZCTA5 00751,18087.0,20677.0,43.1,9869.0,10007.0,20603.0,20677.0,20640.0,11704.0,8205.0,20.0,38.0,0.0,563.0,147.0,10.0,137.0,72,00751
70,ZCTA5 00754,19403.0,36893.0,42.2,11271.0,16064.0,36837.0,36893.0,36809.0,23249.0,11538.0,41.0,49.0,0.0,617.0,1399.0,95.0,1304.0,72,00754
71,ZCTA5 00757,19827.0,21757.0,38.8,11596.0,9867.0,21757.0,21757.0,21660.0,12622.0,8122.0,48.0,0.0,0.0,720.0,245.0,25.0,220.0,72,00757
72,ZCTA5 00765,14880.0,8523.0,47.2,10440.0,3923.0,8523.0,8523.0,8085.0,4640.0,635.0,8.0,14.0,0.0,3138.0,88.0,0.0,88.0,72,00765
73,ZCTA5 00766,19682.0,22687.0,40.2,10854.0,10816.0,22555.0,22687.0,22630.0,12876.0,773.0,0.0,0.0,0.0,2649.0,6389.0,84.0,6305.0,72,00766
74,ZCTA5 00767,16295.0,33499.0,42.9,9929.0,17766.0,33455.0,33499.0,33472.0,6244.0,26418.0,0.0,11.0,0.0,463.0,363.0,138.0,225.0,72,00767
75,ZCTA5 00769,19700.0,38812.0,41.6,11054.0,17855.0,38763.0,38812.0,38556.0,25791.0,11249.0,0.0,0.0,0.0,1685.0,87.0,28.0,59.0,72,00769
76,ZCTA5 00771,21175.0,36906.0,39.7,11340.0,15647.0,36873.0,36906.0,36802.0,7493.0,28615.0,24.0,1.0,0.0,461.0,312.0,55.0,257.0,72,00771
77,ZCTA5 00772,16107.0,19529.0,40.2,8499.0,10320.0,19529.0,19529.0,19521.0,2797.0,8961.0,11.0,33.0,0.0,7655.0,72.0,44.0,28.0,72,00772
78,ZCTA5 00773,21850.0,18224.0,41.9,11123.0,7682.0,18106.0,18224.0,17992.0,10988.0,1720.0,22.0,32.0,0.0,5075.0,387.0,96.0,291.0,72,00773
79,ZCTA5 00775,22667.0,1299.0,43.0,14886.0,465.0,1299.0,1299.0,1186.0,698.0,77.0,5.0,26.0,0.0,429.0,64.0,0.0,64.0,72,00775
80,ZCTA5 00777,19830.0,39609.0,38.8,10327.0,18622.0,39547.0,39609.0,39348.0,19448.0,5673.0,39.0,87.0,0.0,12400.0,1962.0,17.0,1945.0,72,00777
81,ZCTA5 00778,35183.0,46707.0,39.1,18625.0,14101.0,46518.0,46707.0,45233.0,30502.0,6443.0,29.0,67.0,0.0,8968.0,698.0,61.0,637.0,72,00778
82,ZCTA5 00780,21663.0,11016.0,39.4,13140.0,5132.0,10969.0,11016.0,10877.0,7596.0,601.0,0.0,0.0,0.0,812.0,2007.0,54.0,1953.0,72,00780
83,ZCTA5 00782,13683.0,17670.0,39.0,7234.0,10316.0,17659.0,17670.0,17587.0,14591.0,2110.0,46.0,0.0,0.0,915.0,8.0,7.0,1.0,72,00782
84,ZCTA5 00783,14995.0,32769.0,39.6,8135.0,18420.0,32581.0,32769.0,32463.0,26404.0,2529.0,0.0,0.0,0.0,2793.0,1043.0,117.0,926.0,72,00783
85,ZCTA5 00784,17415.0,39823.0,39.1,10447.0,19004.0,38037.0,39823.0,39423.0,29360.0,5583.0,0.0,60.0,150.0,3840.0,830.0,114.0,716.0,72,00784
86,ZCTA5 00786,37552.0,360.0,54.0,13462.0,46.0,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00786
87,ZCTA5 00791,20269.0,48433.0,43.3,13179.0,20620.0,48105.0,48433.0,47910.0,26642.0,9412.0,130.0,299.0,0.0,11462.0,488.0,185.0,303.0,72,00791
88,ZCTA5 00794,17073.0,28434.0,36.7,8550.0,15733.0,28297.0,28434.0,28400.0,24406.0,1214.0,16.0,0.0,0.0,1063.0,1735.0,145.0,1590.0,72,00794
89,ZCTA5 00795,20471.0,43873.0,39.4,10397.0,20501.0,43841.0,43873.0,43801.0,19661.0,3882.0,27.0,88.0,0.0,5045.0,15170.0,58.0,15112.0,72,00795
90,ZCTA5 00901,21469.0,6617.0,45.0,29932.0,2437.0,5736.0,6617.0,6256.0,4673.0,823.0,12.0,21.0,6.0,482.0,600.0,33.0,567.0,72,00901
91,ZCTA5 00906,106518.0,191.0,35.6,63599.0,14.0,191.0,191.0,191.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00906
92,ZCTA5 00907,36495.0,15151.0,48.9,41205.0,3900.0,15108.0,15151.0,14302.0,11042.0,1373.0,31.0,0.0,0.0,2381.0,324.0,98.0,226.0,72,00907
93,ZCTA5 00909,19443.0,4698.0,40.8,16952.0,2013.0,4619.0,4698.0,4584.0,2342.0,713.0,53.0,11.0,0.0,1470.0,109.0,24.0,85.0,72,00909
94,ZCTA5 00911,35470.0,7089.0,47.6,33282.0,1763.0,7024.0,7089.0,6256.0,4711.0,629.0,197.0,155.0,0.0,1299.0,98.0,41.0,57.0,72,00911
95,ZCTA5 00912,22292.0,5660.0,46.0,17735.0,2279.0,5641.0,5660.0,5558.0,2428.0,1060.0,0.0,131.0,14.0,1864.0,163.0,75.0,88.0,72,00912
96,ZCTA5 00913,6493.0,7890.0,26.3,8516.0,6391.0,7890.0,7890.0,7702.0,3336.0,655.0,78.0,24.0,0.0,3669.0,128.0,50.0,78.0,72,00913
97,ZCTA5 00915,12802.0,24888.0,41.0,9366.0,15168.0,24879.0,24888.0,24596.0,7489.0,3751.0,359.0,115.0,0.0,12740.0,434.0,144.0,290.0,72,00915
98,ZCTA5 00917,15220.0,18196.0,48.2,14535.0,8950.0,18004.0,18196.0,17978.0,12751.0,2176.0,14.0,50.0,37.0,2846.0,322.0,119.0,203.0,72,00917
99,ZCTA5 00918,25117.0,15759.0,43.3,23687.0,6192.0,15759.0,15759.0,15661.0,12586.0,1106.0,23.0,32.0,18.0,1014.0,980.0,236.0,744.0,72,00918
100,ZCTA5 00920,25809.0,16281.0,46.7,15824.0,5205.0,16237.0,16281.0,16162.0,9823.0,3557.0,28.0,31.0,0.0,1563.0,1279.0,79.0,1200.0,72,00920
101,ZCTA5 00921,18763.0,31801.0,39.8,13733.0,14238.0,31380.0,31801.0,31594.0,17454.0,6752.0,38.0,9.0,0.0,3228.0,4320.0,220.0,4100.0,72,00921
102,ZCTA5 00923,14159.0,23851.0,42.3,11557.0,12760.0,23829.0,23851.0,23662.0,16144.0,3289.0,95.0,0.0,0.0,3782.0,541.0,65.0,476.0,72,00923
103,ZCTA5 00924,18176.0,48141.0,39.8,12932.0,23511.0,47640.0,48141.0,47404.0,30128.0,8448.0,205.0,36.0,0.0,7328.0,1996.0,688.0,1308.0,72,00924
104,ZCTA5 00925,11090.0,6640.0,37.1,13221.0,3919.0,6614.0,6640.0,6354.0,3775.0,1339.0,11.0,121.0,0.0,1224.0,170.0,31.0,139.0,72,00925
105,ZCTA5 00926,35788.0,93330.0,44.5,24073.0,25359.0,92811.0,93330.0,91716.0,72376.0,9142.0,117.0,332.0,0.0,5805.0,5558.0,848.0,4710.0,72,00926
106,ZCTA5 00927,35268.0,13626.0,44.9,26116.0,3389.0,13588.0,13626.0,13045.0,11142.0,929.0,29.0,131.0,0.0,761.0,634.0,106.0,528.0,72,00927
107,ZCTA5 00934,-666666666.0,109.0,32.4,18809.0,0.0,98.0,109.0,36.0,63.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00934
108,ZCTA5 00936,-666666666.0,773.0,60.7,7617.0,0.0,0.0,773.0,743.0,687.0,29.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,72,00936
109,ZCTA5 00949,27229.0,72943.0,40.6,13995.0,24451.0,72638.0,72943.0,71895.0,54116.0,7680.0,21.0,9.0,0.0,7803.0,3314.0,219.0,3095.0,72,00949
110,ZCTA5 00950,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00950
111,ZCTA5 00951,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,00951
112,ZCTA5 00952,14991.0,7598.0,45.0,8904.0,4128.0,7598.0,7598.0,7597.0,4476.0,1582.0,0.0,0.0,0.0,669.0,871.0,44.0,827.0,72,00952
113,ZCTA5 00953,29019.0,71174.0,38.4,14771.0,20895.0,71011.0,71174.0,70131.0,58687.0,5144.0,105.0,318.0,6.0,4445.0,2469.0,185.0,2284.0,72,00953
114,ZCTA5 00956,23127.0,63264.0,42.4,13075.0,24676.0,62786.0,63264.0,62612.0,44679.0,5382.0,108.0,40.0,0.0,4787.0,8268.0,231.0,8037.0,72,00956
115,ZCTA5 00957,26667.0,38198.0,41.3,13864.0,12830.0,37980.0,38198.0,37814.0,26636.0,2568.0,75.0,86.0,0.0,1582.0,7251.0,184.0,7067.0,72,00957
116,ZCTA5 00959,30466.0,46441.0,41.4,16549.0,13832.0,45853.0,46441.0,45811.0,32082.0,4286.0,36.0,85.0,0.0,2773.0,7179.0,303.0,6876.0,72,00959
117,ZCTA5 00960,-666666666.0,2205.0,33.3,3306.0,40.0,40.0,2205.0,2163.0,1235.0,374.0,0.0,0.0,0.0,236.0,360.0,0.0,360.0,72,00960
118,ZCTA5 00961,29511.0,29743.0,44.3,16906.0,9023.0,28359.0,29743.0,29540.0,19489.0,2693.0,0.0,107.0,0.0,1533.0,5921.0,105.0,5816.0,72,00961
119,ZCTA5 00962,15497.0,19082.0,38.4,10627.0,10358.0,19028.0,19082.0,18846.0,12894.0,2643.0,0.0,0.0,0.0,2801.0,744.0,34.0,710.0,72,00962
120,ZCTA5 00965,15276.0,6709.0,48.8,12815.0,3509.0,6691.0,6709.0,6682.0,4185.0,925.0,24.0,15.0,0.0,1391.0,169.0,50.0,119.0,72,00965
121,ZCTA5 00966,48163.0,15254.0,47.2,33918.0,2950.0,14881.0,15254.0,15079.0,11965.0,855.0,69.0,21.0,0.0,1548.0,796.0,86.0,710.0,72,00966
122,ZCTA5 00968,49099.0,3448.0,57.2,41280.0,579.0,3436.0,3448.0,3403.0,2866.0,105.0,0.0,0.0,0.0,397.0,80.0,0.0,80.0,72,00968
123,ZCTA5 00969,50419.0,41941.0,42.1,29145.0,7437.0,41723.0,41941.0,40929.0,33103.0,2571.0,41.0,8.0,0.0,3925.0,2293.0,214.0,2079.0,72,00969
124,ZCTA5 00971,22480.0,25925.0,43.9,15459.0,8805.0,25832.0,25925.0,25825.0,18269.0,1912.0,15.0,0.0,0.0,4832.0,897.0,25.0,872.0,72,00971
125,ZCTA5 00976,32377.0,58640.0,40.9,16538.0,17732.0,58350.0,58640.0,58074.0,46237.0,5573.0,55.0,81.0,0.0,3777.0,2917.0,185.0,2732.0,72,00976
126,ZCTA5 00979,34701.0,16130.0,48.7,30272.0,2852.0,16045.0,16130.0,15182.0,11057.0,2162.0,258.0,234.0,0.0,1376.0,1043.0,145.0,898.0,72,00979
127,ZCTA5 00982,24895.0,14346.0,44.8,13184.0,5602.0,14318.0,14346.0,14224.0,8082.0,3143.0,192.0,76.0,0.0,1758.0,1095.0,217.0,878.0,72,00982
128,ZCTA5 00983,25750.0,33947.0,40.8,14541.0,11674.0,33888.0,33947.0,33618.0,17223.0,7720.0,321.0,16.0,0.0,6617.0,2050.0,313.0,1737.0,72,00983
129,ZCTA5 00985,26156.0,31682.0,43.6,13515.0,10656.0,31469.0,31682.0,31592.0,16015.0,7572.0,701.0,46.0,0.0,5341.0,2007.0,180.0,1827.0,72,00985
130,ZCTA5 00987,32555.0,54241.0,41.2,17530.0,14987.0,54010.0,54241.0,53916.0,28390.0,10563.0,607.0,29.0,0.0,9137.0,5515.0,685.0,4830.0,72,00987
131,ZCTA5 01001,63949.0,17312.0,46.1,36540.0,1416.0,16783.0,17312.0,898.0,16030.0,450.0,6.0,478.0,0.0,39.0,309.0,0.0,309.0,25,01001
132,ZCTA5 01002,61159.0,30014.0,23.4,30847.0,6447.0,29901.0,30014.0,2260.0,22651.0,1687.0,137.0,3367.0,119.0,457.0,1596.0,224.0,1372.0,25,01002
133,ZCTA5 01003,2499.0,11357.0,19.9,4378.0,69.0,11357.0,11357.0,778.0,8329.0,486.0,40.0,2066.0,0.0,77.0,359.0,26.0,333.0,25,01003
134,ZCTA5 01005,67302.0,5128.0,48.1,37464.0,427.0,4988.0,5128.0,103.0,4862.0,122.0,0.0,33.0,30.0,0.0,81.0,45.0,36.0,25,01005
135,ZCTA5 01007,91191.0,15005.0,42.3,41753.0,907.0,15005.0,15005.0,214.0,14007.0,83.0,0.0,654.0,0.0,39.0,222.0,0.0,222.0,25,01007
136,ZCTA5 01008,76333.0,1140.0,54.0,40146.0,48.0,1140.0,1140.0,31.0,1127.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,9.0,25,01008
137,ZCTA5 01009,80714.0,261.0,53.4,35649.0,67.0,261.0,261.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,01009
138,ZCTA5 01010,70063.0,3658.0,46.8,36656.0,210.0,3658.0,3658.0,80.0,3433.0,141.0,0.0,18.0,0.0,0.0,66.0,0.0,66.0,25,01010
139,ZCTA5 01011,76500.0,1430.0,47.8,32417.0,137.0,1430.0,1430.0,4.0,1417.0,4.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,25,01011
140,ZCTA5 01012,67321.0,585.0,54.1,38399.0,43.0,585.0,585.0,10.0,572.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,4.0,25,01012
141,ZCTA5 01013,43808.0,22733.0,35.7,25552.0,4235.0,22515.0,22733.0,6653.0,18965.0,1263.0,5.0,531.0,0.0,1610.0,359.0,190.0,169.0,25,01013
142,ZCTA5 01020,60561.0,30108.0,44.5,31081.0,2781.0,30024.0,30108.0,4748.0,26807.0,1074.0,51.0,695.0,0.0,828.0,653.0,210.0,443.0,25,01020
143,ZCTA5 01022,46488.0,2586.0,33.6,26787.0,546.0,2434.0,2586.0,219.0,1788.0,519.0,0.0,80.0,0.0,23.0,176.0,8.0,168.0,25,01022
144,ZCTA5 01026,58438.0,933.0,50.1,32040.0,90.0,933.0,933.0,14.0,917.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,11.0,25,01026
145,ZCTA5 01027,67119.0,17818.0,45.0,37220.0,1533.0,17815.0,17818.0,757.0,16574.0,300.0,0.0,255.0,0.0,127.0,562.0,100.0,462.0,25,01027
146,ZCTA5 01028,87748.0,16242.0,45.5,40984.0,751.0,15823.0,16242.0,629.0,14408.0,770.0,19.0,714.0,0.0,51.0,280.0,13.0,267.0,25,01028
147,ZCTA5 01029,87727.0,538.0,47.8,41468.0,26.0,538.0,538.0,7.0,535.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,25,01029
148,ZCTA5 01030,76000.0,11384.0,47.0,38722.0,803.0,11370.0,11384.0,646.0,10784.0,174.0,0.0,81.0,0.0,35.0,310.0,32.0,278.0,25,01030
149,ZCTA5 01031,38173.0,1135.0,46.2,29001.0,220.0,1135.0,1135.0,52.0,1064.0,7.0,0.0,0.0,0.0,7.0,57.0,35.0,22.0,25,01031
150,ZCTA5 01032,68750.0,495.0,54.6,38179.0,39.0,495.0,495.0,30.0,492.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25,01032
151,ZCTA5 01033,96979.0,6322.0,47.5,45998.0,238.0,6304.0,6322.0,248.0,6030.0,64.0,0.0,50.0,0.0,95.0,83.0,0.0,83.0,25,01033
152,ZCTA5 01034,87750.0,2186.0,46.6,38136.0,190.0,2182.0,2186.0,50.0,2144.0,0.0,8.0,3.0,0.0,3.0,28.0,7.0,21.0,25,01034
153,ZCTA5 01035,74364.0,5319.0,48.9,46151.0,349.0,5197.0,5319.0,124.0,4544.0,421.0,24.0,179.0,0.0,56.0,95.0,46.0,49.0,25,01035
154,ZCTA5 01036,91646.0,5178.0,51.5,43369.0,130.0,5089.0,5178.0,193.0,4991.0,10.0,21.0,38.0,0.0,76.0,42.0,16.0,26.0,25,01036
155,ZCTA5 01037,80556.0,747.0,32.3,37060.0,54.0,666.0,747.0,41.0,721.0,6.0,2.0,4.0,0.0,6.0,8.0,0.0,8.0,25,01037
156,ZCTA5 01038,72045.0,2734.0,49.9,40071.0,122.0,2734.0,2734.0,94.0,2631.0,13.0,22.0,9.0,0.0,49.0,10.0,0.0,10.0,25,01038
157,ZCTA5 01039,94191.0,1207.0,55.0,51111.0,47.0,1207.0,1207.0,86.0,1133.0,24.0,0.0,0.0,0.0,14.0,36.0,34.0,2.0,25,01039
158,ZCTA5 01040,40769.0,40241.0,35.2,23931.0,11471.0,39269.0,40241.0,21704.0,35218.0,1826.0,133.0,274.0,35.0,1724.0,1031.0,141.0,890.0,25,01040
159,ZCTA5 01050,67750.0,2438.0,45.8,34872.0,209.0,2431.0,2438.0,20.0,2356.0,16.0,10.0,0.0,0.0,18.0,38.0,0.0,38.0,25,01050
